mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL003542,8-Isopentenyl-kaempferol,Cell division protein kinase 2,482,2240,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Serine/threonine-protein kinase Chk1,647,5790,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Trypsin-1,2928,3176,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Calmodulin,3907,465,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Prostaglandin G/H synthase 1,6,20,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Sodium channel protein type 5 subunit alpha,70,220,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Coagulation factor VII,123,369,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Vascular endothelial growth factor receptor 2,139,407,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Retinoic acid receptor RXR-alpha,158,459,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Mitogen-activated protein kinase 14,402,1540,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Cyclin-A2,3025,6235,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Calcium-activated potassium channel subunit alpha 1,3727,610,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Nuclear receptor coactivator 2,3276,6241,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Ferrichrome-iron receptor,1306,2427,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,Potassium voltage-gated channel subfamily H member 2,37,101,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003542,8-Isopentenyl-kaempferol,"Glycogen phosphorylase, muscle form",350,1152,354.38,3.63,4,6,38.04,0.53,-0.49,0.39,0.00,15.37
MOL003627,sophocarpine,Tumor necrosis factor,265,777,246.39,1.39,0,3,64.26,0.99,1.00,0.25,0.26,5.54
MOL003627,sophocarpine,Interleukin-6,351,1159,246.39,1.39,0,3,64.26,0.99,1.00,0.25,0.26,5.54
MOL003641,Soyasapogenol B,N/A,N/A,N/A,458.80,5.11,3,3,16.73,0.43,-0.34,0.75,0.21,
MOL003648,Inermin,Prostaglandin G/H synthase 1,6,20,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Muscarinic acetylcholine receptor M3,16,51,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Sodium channel protein type 5 subunit alpha,70,220,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Prostaglandin G/H synthase 2,94,290,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,5-hydroxytryptamine receptor 3A,113,341,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Retinoic acid receptor RXR-alpha,158,459,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Alpha-1B adrenergic receptor,216,632,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Beta-2 adrenergic receptor,261,766,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Alpha-1D adrenergic receptor,272,789,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Sodium-dependent serotonin transporter,290,824,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Heat shock protein HSP 90,444,1939,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Ig gamma-1 chain C region,1201,4785,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Trypsin-1,2928,3176,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Nuclear receptor coactivator 1,3279,6228,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003648,Inermin,Calmodulin,3907,465,284.28,2.44,1,5,65.83,0.91,0.36,0.54,0.30,11.73
MOL003673,Wighteone,"Nitric oxide synthase, inducible",3,7,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Thrombin,17,54,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Estrogen receptor,46,136,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Androgen receptor,48,146,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Sodium channel protein type 5 subunit alpha,70,220,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Peroxisome proliferator activated receptor gamma,78,238,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Coagulation factor Xa,79,239,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Prostaglandin G/H synthase 2,94,290,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Estrogen receptor beta,307,869,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Dipeptidyl peptidase IV,332,952,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Mitogen-activated protein kinase 14,402,1540,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Glycogen synthase kinase-3 beta,422,1721,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Cell division protein kinase 2,482,2240,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Serine/threonine-protein kinase Chk1,647,5790,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Trypsin-1,2928,3176,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Cyclin-A2,3025,6235,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,Calmodulin,3907,465,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003673,Wighteone,DNA topoisomerase II,287,817,338.38,3.92,3,5,42.8,0.64,-0.16,0.36,0.31,17.04
MOL003676,Sophoramine,N/A,N/A,N/A,244.37,1.15,0,3,42.16,1.43,1.53,0.25,0.22,6.69
MOL003680,sophoridine,Tumor necrosis factor,265,777,248.41,1.42,0,3,60.07,1.13,1.14,0.25,0.18,5.57
MOL003680,sophoridine,Interleukin-6,351,1159,248.41,1.42,0,3,60.07,1.13,1.14,0.25,0.18,5.57
MOL000392,formononetin,"Nitric oxide synthase, inducible",3,7,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Prostaglandin G/H synthase 1,6,20,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Muscarinic acetylcholine receptor M1,38,103,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Estrogen receptor,46,136,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Androgen receptor,48,146,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Peroxisome proliferator activated receptor gamma,78,238,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Prostaglandin G/H synthase 2,94,290,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Retinoic acid receptor RXR-alpha,158,459,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Alpha-1A adrenergic receptor,191,556,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Sodium-dependent dopamine transporter,239,713,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Beta-2 adrenergic receptor,261,766,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Sodium-dependent serotonin transporter,290,824,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Estrogen receptor beta,307,869,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Dipeptidyl peptidase IV,332,952,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Mitogen-activated protein kinase 14,402,1540,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Glycogen synthase kinase-3 beta,422,1721,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Heat shock protein HSP 90,444,1939,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Cell division protein kinase 2,482,2240,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Amine oxidase [flavin-containing] B,565,3939,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Serine/threonine-protein kinase Chk1,647,5790,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Trypsin-1,2928,3176,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Cyclin-A2,3025,6235,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Calmodulin,3907,465,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,cAMP-dependent protein kinase inhibitor alpha,3586,6264,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Thrombin,17,54,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,"Nitric-oxide synthase, endothelial",95,291,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Acetylcholinesterase,165,474,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Beta-lactamase,499,2478,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Transcription factor AP-1,414,1629,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Peroxisome proliferator-activated receptor gamma,4422,N/A,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,Interleukin-4,4301,N/A,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,NAD-dependent deacetylase sirtuin-1,4377,N/A,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,"ATP synthase subunit beta, mitochondrial",2916,6343,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,NADH-ubiquinone oxidoreductase chain 6,1245,384,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,3996,N/A,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000392,formononetin,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,3995,N/A,268.28,2.58,1,4,69.67,0.78,0.02,0.21,0.00,17.04
MOL000393,Soyasaponin I,N/A,N/A,N/A,943.26,0.97,11,18,2.06,-2.75,-3.38,0.05,0.00,
MOL004580,cis-Dihydroquercetin,Prostaglandin G/H synthase 1,6,20,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004580,cis-Dihydroquercetin,Prostaglandin G/H synthase 2,94,290,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004580,cis-Dihydroquercetin,Heat shock protein HSP 90,444,1939,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004580,cis-Dihydroquercetin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004580,cis-Dihydroquercetin,Retinoic acid receptor RXR-alpha,158,459,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004580,cis-Dihydroquercetin,Aldose reductase,288,822,304.27,1.49,5,7,66.44,-0.34,-1.11,0.27,0.40,14.51
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Prostaglandin G/H synthase 1,6,20,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Estrogen receptor,46,136,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Prostaglandin G/H synthase 2,94,290,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Retinoic acid receptor RXR-alpha,158,459,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Beta-2 adrenergic receptor,261,766,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Heat shock protein HSP 90,444,1939,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Beta-lactamase,499,2478,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Amine oxidase [flavin-containing] B,565,3939,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,mRNA of PKA Catalytic Subunit C-alpha,699,6263,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,cAMP-dependent protein kinase inhibitor alpha,3586,6264,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Calmodulin,3907,465,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,Sodium-dependent serotonin transporter,290,824,256.27,2.57,2,4,71.12,0.41,-0.25,0.18,0.00,18.09
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Prostaglandin G/H synthase 1,6,20,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Prostaglandin G/H synthase 2,94,290,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Heat shock protein HSP 90,444,1939,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",mRNA of PKA Catalytic Subunit C-alpha,699,6263,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Calmodulin,3907,465,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Sodium channel protein type 5 subunit alpha,70,220,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one","Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Nuclear receptor coactivator 2,3276,6241,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",Nuclear receptor coactivator 1,3279,6228,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005100,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chroman-4-one",DNA topoisomerase II,287,817,302.30,2.28,3,6,47.74,0.28,-0.30,0.27,0.31,16.51
MOL005944,matrine,Transcription factor p65,4565,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,72 kDa type IV collagenase,238,707,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Tumor necrosis factor,265,777,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Interleukin-6,351,1159,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Caspase-3,4087,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Myc proto-oncogene protein,4372,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Intercellular adhesion molecule 1,4287,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Heparanase,4250,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,Immediate early response 3-interacting protein 1,4266,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL005944,matrine,CD44 antigen,4108,N/A,248.41,1.42,0,3,63.77,1.39,1.52,0.25,0.00,6.69
MOL000006,luteolin,Prostaglandin G/H synthase 1,6,20,286.25,2.07,4,6,36.16,0.19,-0.84,0.25,0.39,15.94
