mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL001689,acacetin,Transcription factor p65,4565,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Apoptosis regulator Bcl-2,86,273,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Cyclin-dependent kinase inhibitor 1,4141,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Apoptosis regulator BAX,4033,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Caspase-3,4087,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Cellular tumor antigen p53,646,5788,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Caspase-8,4089,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Fatty acid synthase,374,1295,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Tumor necrosis factor ligand superfamily member 6,4584,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL001689,acacetin,Cytochrome P450 19A1,4148,N/A,284.28,2.59,2,5,34.97,0.67,-0.05,0.24,0.35,17.25,https://tcmsp-e.com/molecule.php?qn=1689
MOL000173,wogonin,"Nitric oxide synthase, inducible",3,7,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Prostaglandin G/H synthase 1,6,20,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Estrogen receptor,46,136,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Androgen receptor,48,146,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Sodium channel protein type 5 subunit alpha,70,220,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Peroxisome proliferator activated receptor gamma,78,238,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Prostaglandin G/H synthase 2,94,290,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Retinoic acid receptor RXR-alpha,158,459,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Dipeptidyl peptidase IV,332,952,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Mitogen-activated protein kinase 14,402,1540,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Glycogen synthase kinase-3 beta,422,1721,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Heat shock protein HSP 90,444,1939,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Cell division protein kinase 2,482,2240,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Serine/threonine-protein kinase Chk1,647,5790,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Trypsin-1,2928,3176,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Calmodulin,3907,465,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Beta-2 adrenergic receptor,261,766,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Transcription factor p65,4565,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,RAC-alpha serine/threonine-protein kinase,4490,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,G1/S-specific cyclin-D1,4214,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Apoptosis regulator Bcl-2,86,273,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Cyclin-dependent kinase inhibitor 1,4141,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Eukaryotic translation initiation factor 6,4197,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Apoptosis regulator BAX,4033,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Caspase-9,4090,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Vascular endothelial growth factor receptor 2,139,407,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Tumor necrosis factor,265,777,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Transcription factor AP-1,414,1629,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Interleukin-6,351,1159,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Caspase-3,4087,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Cellular tumor antigen p53,646,5788,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Bcl-2-binding component 3,4051,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Telomerase protein component 1,4549,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Interstitial collagenase,353,1167,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,C-C motif chemokine 2,417,1649,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Protein kinase C delta type,4471,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Prostaglandin E2 receptor EP3 subtype,593,4131,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Fibronectin,4206,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Interleukin-8,4303,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000173,wogonin,Induced myeloid leukemia cell differentiation protein Mcl-1,4269,N/A,284.28,2.59,2,5,30.68,0.79,0.04,0.23,0.32,17.75,https://tcmsp-e.com/molecule.php?qn=173
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Prostaglandin G/H synthase 1,6,20,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Dopamine D1 receptor,7,23,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Muscarinic acetylcholine receptor M3,16,51,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Muscarinic acetylcholine receptor M1,38,103,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Estrogen receptor,46,136,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Sodium channel protein type 5 subunit alpha,70,220,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Prostaglandin G/H synthase 2,94,290,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Retinoic acid receptor RXR-alpha,158,459,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Alpha-1A adrenergic receptor,191,556,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Alpha-1B adrenergic receptor,216,632,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Sodium-dependent dopamine transporter,239,713,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Beta-2 adrenergic receptor,261,766,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Sodium-dependent serotonin transporter,290,824,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Heat shock protein HSP 90,444,1939,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,mRNA of PKA Catalytic Subunit C-alpha,699,6263,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,cAMP-dependent protein kinase inhibitor alpha,3586,6264,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Amine oxidase [flavin-containing] B,565,3939,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL000228,(2R)-7-hydroxy-5-methoxy-2-phenylchroman-4-one,Calmodulin,3907,465,270.30,2.82,1,4,55.23,0.87,0.26,0.2,0.34,17.02,https://tcmsp-e.com/molecule.php?qn=228
MOL002714,baicalein,Prostaglandin G/H synthase 1,6,20,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Androgen receptor,48,146,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Prostaglandin G/H synthase 2,94,290,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Heat shock protein HSP 90,444,1939,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,mRNA of PKA Catalytic Subunit C-alpha,699,6263,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Dipeptidyl peptidase IV,332,952,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Trypsin-1,2928,3176,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Nuclear receptor coactivator 2,3276,6241,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Nuclear receptor coactivator 1,3279,6228,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Calmodulin,3907,465,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Transcription factor p65,4565,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,RAC-alpha serine/threonine-protein kinase,4490,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Vascular endothelial growth factor A,740,183,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Apoptosis regulator Bcl-2,86,273,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Proto-oncogene c-Fos,4478,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Apoptosis regulator BAX,4033,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Matrix metalloproteinase-9,4334,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Caspase-3,4087,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Cellular tumor antigen p53,646,5788,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Hypoxia-inducible factor 1-alpha,4263,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Fos-related antigen 1,4211,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Fos-related antigen 2,4212,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Cell division control protein 2 homolog,431,1771,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,G2/mitotic-specific cyclin-B1,4219,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Myeloperoxidase,428,1757,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Aryl hydrocarbon receptor,3204,6220,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Insulin-like growth factor II,4279,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Cytochrome c,3611,1507,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,"Arachidonate 12-lipoxygenase, 12S-type",4629,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,"Nuclear factor of activated T-cells, cytoplasmic 1",4399,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Tudor domain-containing protein 7,4582,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Egl nine homolog 1,3433,3960,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,NADPH oxidase 5,4381,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,"Fatty acid-binding protein, epidermal",4200,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002714,baicalein,Apolipoprotein D,4032,N/A,270.25,2.33,3,5,33.52,0.63,-0.05,0.21,0.36,16.25,https://tcmsp-e.com/molecule.php?qn=2714
MOL002908,"5,8,2'-Trihydroxy-7-methoxyflavone",N/A,N/A,N/A,300.28,2.32,3,6,37.01,0.76,-0.07,0.27,0.28,16.17,https://tcmsp-e.com/molecule.php?qn=2908
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","Nitric oxide synthase, inducible",3,7,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Thrombin,17,54,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Androgen receptor,48,146,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Coagulation factor Xa,79,239,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Prostaglandin G/H synthase 2,94,290,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",DNA topoisomerase II,287,817,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone",Dipeptidyl peptidase IV,332,952,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
MOL002909,"5,7,2,5-tetrahydroxy-8,6-dimethoxyflavone","Glycogen phosphorylase, muscle form",350,1152,376.34,2.02,4,9,33.82,0.35,-0.59,0.45,0.19,15.94,https://tcmsp-e.com/molecule.php?qn=2909
