mol_id,mol_name,mol_url,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,target_name,target_id,drugbank_id
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Androgen receptor,48,146
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Sodium channel protein type 5 subunit alpha,70,220
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Prostaglandin G/H synthase 2,94,290
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,"Nitric-oxide synthase, endothelial",95,291
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Retinoic acid receptor RXR-alpha,158,459
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Trypsin-1,2928,3176
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Nuclear receptor coactivator 2,3276,6241
MOL002894,berberrubine,https://tcmsp-e.com/molecule.php?qn=2894,322.36,3.20,1,4,35.74,1.07,0.17,0.73,0.24,6.46,Calmodulin,3907,465
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,"Nitric oxide synthase, inducible",3,7
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Estrogen receptor,46,136
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Androgen receptor,48,146
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Prostaglandin G/H synthase 2,94,290
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,"Nitric-oxide synthase, endothelial",95,291
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Retinoic acid receptor RXR-alpha,158,459
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Trypsin-1,2928,3176
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,Nuclear receptor coactivator 2,3276,6241
MOL002897,epiberberine,https://tcmsp-e.com/molecule.php?qn=2897,336.39,3.45,0,4,43.09,1.17,0.40,0.78,0.19,6.10,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",3868,695
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Prostaglandin G/H synthase 1,6,20
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Muscarinic acetylcholine receptor M3,16,51
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Muscarinic acetylcholine receptor M1,38,103
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Sodium channel protein type 5 subunit alpha,70,220
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Coagulation factor Xa,79,239
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Muscarinic acetylcholine receptor M5,87,274
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Prostaglandin G/H synthase 2,94,290
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,5-hydroxytryptamine receptor 3A,113,341
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Alpha-2C adrenergic receptor,126,378
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Muscarinic acetylcholine receptor M4,154,450
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Delta-type opioid receptor,163,467
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,5-hydroxytryptamine 2A receptor,175,502
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,5-hydroxytryptamine 2C receptor,203,590
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Alpha-1B adrenergic receptor,216,632
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Sodium-dependent dopamine transporter,239,713
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Beta-2 adrenergic receptor,261,766
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Alpha-1D adrenergic receptor,272,789
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Sodium-dependent serotonin transporter,290,824
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Mu-type opioid receptor,299,847
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Heat shock protein HSP 90,444,1939
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",3868,695
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Calmodulin,3907,465
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Dopamine D1 receptor,7,23
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,D(1B) dopamine receptor,56,163
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Retinoic acid receptor RXR-alpha,158,459
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Sodium-dependent noradrenaline transporter,186,540
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Alpha-1A adrenergic receptor,191,556
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Muscarinic acetylcholine receptor M2,210,617
MOL002903,(R)-Canadine,https://tcmsp-e.com/molecule.php?qn=2903,339.42,3.40,0,5,55.37,1.04,0.57,0.77,0.20,6.41,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,"Nitric oxide synthase, inducible",3,7
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Prostaglandin G/H synthase 1,6,20
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Muscarinic acetylcholine receptor M3,16,51
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Androgen receptor,48,146
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Sodium channel protein type 5 subunit alpha,70,220
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Coagulation factor Xa,79,239
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Prostaglandin G/H synthase 2,94,290
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,"Nitric-oxide synthase, endothelial",95,291
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Coagulation factor VII,123,369
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Retinoic acid receptor RXR-alpha,158,459
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Alpha-1B adrenergic receptor,216,632
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Beta-2 adrenergic receptor,261,766
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Alpha-1D adrenergic receptor,272,789
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Heat shock protein HSP 90,444,1939
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Trypsin-1,2928,3176
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Nuclear receptor coactivator 2,3276,6241
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Calcium-activated potassium channel subunit alpha 1,3727,610
MOL002904,Berlambine,https://tcmsp-e.com/molecule.php?qn=2904,351.38,2.49,0,6,36.68,0.97,0.17,0.82,0.28,7.33,Calmodulin,3907,465
MOL002907,Corchoroside A_qt,https://tcmsp-e.com/molecule.php?qn=2907,404.55,1.34,3,6,104.95,-0.91,-1.31,0.78,0.29,6.68,Mineralocorticoid receptor,252,737
MOL002907,Corchoroside A_qt,https://tcmsp-e.com/molecule.php?qn=2907,404.55,1.34,3,6,104.95,-0.91,-1.31,0.78,0.29,6.68,Nuclear receptor coactivator 2,3276,6241
MOL000622,Magnograndiolide,https://tcmsp-e.com/molecule.php?qn=622,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL000622,Magnograndiolide,https://tcmsp-e.com/molecule.php?qn=622,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000622,Magnograndiolide,https://tcmsp-e.com/molecule.php?qn=622,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,Glutamate receptor 2,3216,921
MOL000622,Magnograndiolide,https://tcmsp-e.com/molecule.php?qn=622,266.37,1.18,2,4,63.71,0.02,-0.24,0.19,0.30,3.17,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,"Nitric oxide synthase, inducible",3,7
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Prostaglandin G/H synthase 1,6,20
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Potassium voltage-gated channel subfamily H member 2,37,101
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Estrogen receptor,46,136
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Androgen receptor,48,146
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Sodium channel protein type 5 subunit alpha,70,220
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Prostaglandin G/H synthase 2,94,290
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,"Nitric-oxide synthase, endothelial",95,291
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Retinoic acid receptor RXR-alpha,158,459
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Beta-2 adrenergic receptor,261,766
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Estrogen receptor beta,307,869
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Heat shock protein HSP 90,444,1939
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Trypsin-1,2928,3176
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Nuclear receptor coactivator 2,3276,6241
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Calmodulin,3907,465
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Cell division protein kinase 2,482,2240
MOL000785,palmatine,https://tcmsp-e.com/molecule.php?qn=785,352.44,3.65,0,4,64.6,1.33,0.37,0.65,0.13,2.25,Coagulation factor VII,123,369
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Prostaglandin G/H synthase 1,6,20
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Androgen receptor,48,146
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Peroxisome proliferator activated receptor gamma,78,238
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Prostaglandin G/H synthase 2,94,290
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Heat shock protein HSP 90,444,1939
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Nuclear receptor coactivator 2,3276,6241
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Dipeptidyl peptidase IV,332,952
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Aldose reductase,288,822
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Trypsin-1,2928,3176
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,DNA topoisomerase II,287,817
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Thrombin,17,54
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Potassium voltage-gated channel subfamily H member 2,37,101
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Sodium channel protein type 5 subunit alpha,70,220
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Coagulation factor Xa,79,239
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Beta-2 adrenergic receptor,261,766
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Stromelysin-1,441,1926
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Coagulation factor VII,123,369
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,"Nitric-oxide synthase, endothelial",95,291
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Retinoic acid receptor RXR-alpha,158,459
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Acetylcholinesterase,165,474
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Amine oxidase [flavin-containing] B,565,3939
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Transcription factor p65,4565,N/A
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Epidermal growth factor receptor,298,844
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,RAC-alpha serine/threonine-protein kinase,4490,N/A
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Vascular endothelial growth factor A,740,183
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,G1/S-specific cyclin-D1,4214,N/A
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Apoptosis regulator Bcl-2,86,273
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Bcl-2-like protein 1,4054,N/A
MOL000098,quercetin,https://tcmsp-e.com/molecule.php?qn=98,302.25,1.50,5,7,46.43,0.05,-0.77,0.28,0.38,14.40,Proto-oncogene c-Fos,4478,N/A
