mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,mol_url
MOL001944,Marmesin,Beta-lactamase,499,2478,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,Leukotriene A-4 hydrolase,521,3060,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,Heat shock protein HSP 90,444,1939,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL001944,Marmesin,Serine/threonine-protein kinase Chk1,647,5790,246.28,2.03,1,4,50.28,0.52,0.07,0.18,0.30,-0.09,https://tcmsp-e.com/molecule.php?qn=1944
MOL003773,Mangiferolic acid,N/A,N/A,N/A,442.75,6.47,2,3,36.16,0.66,-0.06,0.84,0.25,5.71,https://tcmsp-e.com/molecule.php?qn=3773
MOL000422,kaempferol,"Nitric oxide synthase, inducible",3,7,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Prostaglandin G/H synthase 1,6,20,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Androgen receptor,48,146,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxisome proliferator activated receptor gamma,78,238,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Prostaglandin G/H synthase 2,94,290,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Heat shock protein HSP 90,444,1939,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor coactivator 2,3276,6241,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Dipeptidyl peptidase IV,332,952,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Trypsin-1,2928,3176,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Progesterone receptor,209,614,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Thrombin,17,54,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Muscarinic acetylcholine receptor M1,38,103,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Nitric-oxide synthase, endothelial",95,291,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Acetylcholinesterase,165,474,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Sodium-dependent noradrenaline transporter,186,540,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Muscarinic acetylcholine receptor M2,210,617,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Alpha-1B adrenergic receptor,216,632,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,DNA topoisomerase II,287,817,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Coagulation factor VII,123,369,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Calmodulin,3907,465,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Transcription factor p65,4565,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Inhibitor of nuclear factor kappa-B kinase subunit beta,4271,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,RAC-alpha serine/threonine-protein kinase,4490,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Apoptosis regulator Bcl-2,86,273,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Apoptosis regulator BAX,4033,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Tumor necrosis factor,265,777,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Transcription factor AP-1,414,1629,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Caspase-3,4087,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Mitogen-activated protein kinase 8,704,6292,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Xanthine dehydrogenase/oxidase,568,3947,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Interstitial collagenase,353,1167,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Signal transducer and activator of transcription 1-alpha/beta,4525,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cell division control protein 2 homolog,431,1771,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxisome proliferator-activated receptor gamma,4422,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Heme oxygenase 1,2132,3391,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 3A4,621,4512,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1A2,724,4200,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1A1,4149,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Intercellular adhesion molecule 1,4287,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,E-selectin,427,1756,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Vascular cell adhesion protein 1,440,1908,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor subfamily 1 group I member 2,4403,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Cytochrome P450 1B1,4150,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Arachidonate 5-lipoxygenase,88,275,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Hyaluronan synthase 2,4262,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase P,733,904,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Aryl hydrocarbon receptor,3204,6220,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,26S proteasome non-ATPase regulatory subunit 3,3993,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,"Solute carrier family 2, facilitated glucose transporter member 4",4535,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Nuclear receptor subfamily 1 group I member 3,4404,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Insulin receptor,11,36,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Type I iodothyronine deiodinase,4589,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,3971,6746,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Peroxidase C1A,4418,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase Mu 1,2952,896,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Glutathione S-transferase Mu 2,3688,2165,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Aldo-keto reductase family 1 member C3,222,650,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL000422,kaempferol,Antileukoproteinase,4028,N/A,286.25,1.77,4,6,41.88,0.26,-0.55,0.24,0.00,14.74,https://tcmsp-e.com/molecule.php?qn=422
MOL004373,Anhydroicaritin,"Nitric oxide synthase, inducible",3,7,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Prostaglandin G/H synthase 1,6,20,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Muscarinic acetylcholine receptor M3,16,51,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Thrombin,17,54,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Potassium voltage-gated channel subfamily H member 2,37,101,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Muscarinic acetylcholine receptor M1,38,103,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Estrogen receptor,46,136,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Androgen receptor,48,146,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Sodium channel protein type 5 subunit alpha,70,220,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Peroxisome proliferator activated receptor gamma,78,238,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Coagulation factor Xa,79,239,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Muscarinic acetylcholine receptor M5,87,274,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Prostaglandin G/H synthase 2,94,290,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,"Nitric-oxide synthase, endothelial",95,291,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Retinoic acid receptor RXR-alpha,158,459,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Acetylcholinesterase,165,474,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Alpha-1B adrenergic receptor,216,632,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Beta-2 adrenergic receptor,261,766,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Estrogen receptor beta,307,869,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Dipeptidyl peptidase IV,332,952,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Mitogen-activated protein kinase 14,402,1540,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Glycogen synthase kinase-3 beta,422,1721,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Heat shock protein HSP 90,444,1939,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Cell division protein kinase 2,482,2240,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Serine/threonine-protein kinase Chk1,647,5790,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Retinoic acid receptor RXR-beta,789,88,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Trypsin-1,2928,3176,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Nuclear receptor coactivator 2,3276,6241,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Calmodulin,3907,465,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Coagulation factor VII,123,369,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Vascular endothelial growth factor receptor 2,139,407,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,DNA topoisomerase II,287,817,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Cyclin-A2,3025,6235,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Nuclear receptor coactivator 1,3279,6228,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Calcium-activated potassium channel subunit alpha 1,3727,610,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004373,Anhydroicaritin,Ig gamma-1 chain C region,1201,4785,368.41,3.88,3,6,45.41,0.72,0.01,0.44,0.00,15.01,https://tcmsp-e.com/molecule.php?qn=4373
MOL004489,Anemarsaponin F_qt,Glucocorticoid receptor,308,871,432.71,3.92,2,4,60.06,0.43,-0.33,0.79,0.18,4.61,https://tcmsp-e.com/molecule.php?qn=4489
MOL004492,Chrysanthemaxanthin,N/A,N/A,N/A,584.96,8.24,2,3,38.72,0.51,-0.98,0.58,0.30,17.47,https://tcmsp-e.com/molecule.php?qn=4492
MOL004497,Hippeastrine,Muscarinic acetylcholine receptor M3,16,51,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Muscarinic acetylcholine receptor M1,38,103,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Androgen receptor,48,146,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Sodium channel protein type 5 subunit alpha,70,220,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Delta-type opioid receptor,163,467,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Alpha-1B adrenergic receptor,216,632,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Mu-type opioid receptor,299,847,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,Heat shock protein HSP 90,444,1939,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004497,Hippeastrine,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,315.35,1.17,1,6,51.65,0.02,-0.49,0.62,0.32,8.09,https://tcmsp-e.com/molecule.php?qn=4497
MOL004514,Timosaponin B III_qt,Progesterone receptor,209,614,416.71,4.77,2,3,35.26,0.42,-0.47,0.87,0.20,4.32,https://tcmsp-e.com/molecule.php?qn=4514
MOL004514,Timosaponin B III_qt,Glucocorticoid receptor,308,871,416.71,4.77,2,3,35.26,0.42,-0.47,0.87,0.20,4.32,https://tcmsp-e.com/molecule.php?qn=4514
MOL000449,Stigmasterol,Progesterone receptor,209,614,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Mineralocorticoid receptor,252,737,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Nuclear receptor coactivator 2,3276,6241,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Alcohol dehydrogenase 1C,727,517,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Ig gamma-1 chain C region,1201,4785,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
MOL000449,Stigmasterol,Retinoic acid receptor RXR-alpha,158,459,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,https://tcmsp-e.com/molecule.php?qn=449
