mol_id,mol_name,mol_url,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,target_name,target_id,drugbank_id
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Androgen receptor,48,146
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Sodium channel protein type 5 subunit alpha,70,220
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Prostaglandin G/H synthase 2,94,290
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,"Nitric-oxide synthase, endothelial",95,291
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Trypsin-1,2928,3176
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Prostaglandin G/H synthase 2,94,290
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Carbonic anhydrase II,117,357
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Beta-lactamase,499,2478
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Amine oxidase [flavin-containing] B,565,3939
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Amine oxidase [flavin-containing] A,566,3941
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Lysozyme,1172,2300
MOL001965,Dauricine (8CI),https://tcmsp-e.com/molecule.php?qn=1965,624.84,7.22,1,8,23.65,0.90,0.03,0.37,0.22,,Bacillolysin,1961,2457
MOL000200,(S)-(+)-alpha-Phellandrene,https://tcmsp-e.com/molecule.php?qn=200,136.26,3.25,0,0,27.9,1.87,2.20,0.02,0.29,,Acetylcholinesterase,165,474
MOL000200,(S)-(+)-alpha-Phellandrene,https://tcmsp-e.com/molecule.php?qn=200,136.26,3.25,0,0,27.9,1.87,2.20,0.02,0.29,,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000200,(S)-(+)-alpha-Phellandrene,https://tcmsp-e.com/molecule.php?qn=200,136.26,3.25,0,0,27.9,1.87,2.20,0.02,0.29,,Dipeptidyl peptidase IV,332,952
MOL000200,(S)-(+)-alpha-Phellandrene,https://tcmsp-e.com/molecule.php?qn=200,136.26,3.25,0,0,27.9,1.87,2.20,0.02,0.29,,Cytochrome P450-cam,1143,2298
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,Prostaglandin G/H synthase 2,94,290
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,Alcohol dehydrogenase 1C,727,517
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,Cytochrome P450-cam,1143,2298
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,Alcohol dehydrogenase 1B,726,444
MOL000234,L-Limonen,https://tcmsp-e.com/molecule.php?qn=234,136.26,3.50,0,0,38.09,1.83,2.13,0.02,0.29,11.64,DNA topoisomerase II,287,817
MOL002365,(s)-carvone,https://tcmsp-e.com/molecule.php?qn=2365,150.24,2.36,0,1,47.43,1.34,1.62,0.03,0.33,11.80,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL002365,(s)-carvone,https://tcmsp-e.com/molecule.php?qn=2365,150.24,2.36,0,1,47.43,1.34,1.62,0.03,0.33,11.80,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002365,(s)-carvone,https://tcmsp-e.com/molecule.php?qn=2365,150.24,2.36,0,1,47.43,1.34,1.62,0.03,0.33,11.80,Cytochrome P450-cam,1143,2298
MOL002365,(s)-carvone,https://tcmsp-e.com/molecule.php?qn=2365,150.24,2.36,0,1,47.43,1.34,1.62,0.03,0.33,11.80,Glutathione S-transferase P,733,904
MOL002365,(s)-carvone,https://tcmsp-e.com/molecule.php?qn=2365,150.24,2.36,0,1,47.43,1.34,1.62,0.03,0.33,11.80,"Glutathione reductase, mitochondrial",240,714
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,"Nitric oxide synthase, inducible",3,7
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Estrogen receptor,46,136
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Androgen receptor,48,146
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Peroxisome proliferator activated receptor gamma,78,238
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Coagulation factor Xa,79,239
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Prostaglandin G/H synthase 2,94,290
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Carbonic anhydrase II,117,357
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Coagulation factor VII,123,369
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Vascular endothelial growth factor receptor 2,139,407
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,DNA topoisomerase II,287,817
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Estrogen receptor beta,307,869
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Heat shock protein HSP 90,444,1939
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Cyclin-A2,3025,6235
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Nuclear receptor coactivator 2,3276,6241
MOL002635,(±)-lyoniresinol,https://tcmsp-e.com/molecule.php?qn=2635,420.50,2.21,4,8,4.87,-0.27,-1.22,0.54,0.15,,Calmodulin,3907,465
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Prostaglandin G/H synthase 2,94,290
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Coagulation factor VII,123,369
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Heat shock protein HSP 90,444,1939
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Prostaglandin G/H synthase 1,6,20
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Muscarinic acetylcholine receptor M3,16,51
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Muscarinic acetylcholine receptor M1,38,103
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Sodium channel protein type 5 subunit alpha,70,220
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Coagulation factor Xa,79,239
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Muscarinic acetylcholine receptor M5,87,274
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Prostaglandin G/H synthase 2,94,290
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Carbonic anhydrase II,117,357
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Muscarinic acetylcholine receptor M4,154,450
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Retinoic acid receptor RXR-alpha,158,459
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Delta-type opioid receptor,163,467
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Alpha-1A adrenergic receptor,191,556
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Alpha-1B adrenergic receptor,216,632
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Beta-2 adrenergic receptor,261,766
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Alpha-1D adrenergic receptor,272,789
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,DNA topoisomerase II,287,817
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Mu-type opioid receptor,299,847
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Heat shock protein HSP 90,444,1939
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Ig gamma-1 chain C region,1201,4785
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Nuclear receptor coactivator 2,3276,6241
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Nuclear receptor coactivator 1,3279,6228
MOL002642,phellodendrine,https://tcmsp-e.com/molecule.php?qn=2642,342.45,3.19,2,4,2.61,0.87,0.19,0.58,0.18,,Calmodulin,3907,465
MOL002643,delta 7-stigmastenol,https://tcmsp-e.com/molecule.php?qn=2643,414.79,8.08,1,1,37.42,1.30,0.83,0.75,0.22,5.27,Progesterone receptor,209,614
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Thrombin,17,54
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Muscarinic acetylcholine receptor M1,38,103
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Sodium channel protein type 5 subunit alpha,70,220
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Prostaglandin G/H synthase 2,94,290
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Retinoic acid receptor RXR-alpha,158,459
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Alpha-1B adrenergic receptor,216,632
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Beta-2 adrenergic receptor,261,766
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Dipeptidyl peptidase IV,332,952
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Heat shock protein HSP 90,444,1939
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL002645,PEA,https://tcmsp-e.com/molecule.php?qn=2645,121.20,1.26,2,1,42.96,1.11,0.94,0.02,0.35,-2.53,Alcohol dehydrogenase 1B,726,444
MOL002645,PEA,https://tcmsp-e.com/molecule.php?qn=2645,121.20,1.26,2,1,42.96,1.11,0.94,0.02,0.35,-2.53,Alcohol dehydrogenase 1C,727,517
MOL002645,PEA,https://tcmsp-e.com/molecule.php?qn=2645,121.20,1.26,2,1,42.96,1.11,0.94,0.02,0.35,-2.53,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264
MOL002645,PEA,https://tcmsp-e.com/molecule.php?qn=2645,121.20,1.26,2,1,42.96,1.11,0.94,0.02,0.35,-2.53,Trypsin-3,3952,2886
MOL002647,Vanillyl alcohol,https://tcmsp-e.com/molecule.php?qn=2647,154.18,0.94,2,3,14.98,0.55,0.24,0.03,0.25,,Alpha-2C adrenergic receptor,126,378
MOL002647,Vanillyl alcohol,https://tcmsp-e.com/molecule.php?qn=2647,154.18,0.94,2,3,14.98,0.55,0.24,0.03,0.25,,Amine oxidase [flavin-containing] A,566,3941
MOL002647,Vanillyl alcohol,https://tcmsp-e.com/molecule.php?qn=2647,154.18,0.94,2,3,14.98,0.55,0.24,0.03,0.25,,Lysozyme,1172,2300
MOL002647,Vanillyl alcohol,https://tcmsp-e.com/molecule.php?qn=2647,154.18,0.94,2,3,14.98,0.55,0.24,0.03,0.25,,Amine oxidase [flavin-containing] B,565,3939
MOL002647,Vanillyl alcohol,https://tcmsp-e.com/molecule.php?qn=2647,154.18,0.94,2,3,14.98,0.55,0.24,0.03,0.25,,Alpha-2A adrenergic receptor,105,318
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Muscarinic acetylcholine receptor M2,210,617
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Dipeptidyl peptidase IV,332,952
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Cytochrome P450-cam,1143,2298
MOL002648,"(4R)-limonene 1beta,2beta-epoxide",https://tcmsp-e.com/molecule.php?qn=2648,152.26,2.27,0,1,41.43,1.56,1.87,0.05,0.30,11.57,Trypsin-1,2928,3176
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Prostaglandin G/H synthase 1,6,20
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Muscarinic acetylcholine receptor M1,38,103
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Beta-1 adrenergic receptor,63,193
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Prostaglandin G/H synthase 2,94,290
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,"Nitric-oxide synthase, endothelial",95,291
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Alpha-2A adrenergic receptor,105,318
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Alpha-2C adrenergic receptor,126,378
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Sodium-dependent noradrenaline transporter,186,540
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Alpha-1A adrenergic receptor,191,556
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Alpha-1B adrenergic receptor,216,632
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Sodium-dependent dopamine transporter,239,713
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Beta-2 adrenergic receptor,261,766
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Leukotriene A-4 hydrolase,521,3060
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Amine oxidase [flavin-containing] B,565,3939
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Amine oxidase [flavin-containing] A,566,3941
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Muscarinic acetylcholine receptor M2,210,617
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Alpha-2B adrenergic receptor,214,629
MOL002650,Coniferol,https://tcmsp-e.com/molecule.php?qn=2650,180.22,1.41,2,3,44.88,0.55,0.02,0.05,0.32,2.71,Chymotrypsinogen B,1696,6011
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Dopamine D1 receptor,7,23
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M3,16,51
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Thrombin,17,54
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M1,38,103
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Estrogen receptor,46,136
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Androgen receptor,48,146
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Sodium channel protein type 5 subunit alpha,70,220
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Peroxisome proliferator activated receptor gamma,78,238
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M5,87,274
