mol_id,mol_name,target_name,target_id,drugbank_id,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife
MOL000263,oleanolic acid,NAD(P)H dehydrogenase [quinone] 1,470,2157,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL000263,oleanolic acid,Pancreatic alpha-amylase,622,4513,456.78,6.42,2,3,29.02,0.59,0.07,0.76,0.25,
MOL002691,Iva,Prostaglandin G/H synthase 1,6,20,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,"Nitric-oxide synthase, brain",28,76,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,"4-aminobutyrate aminotransferase, mitochondrial",92,280,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Glycine receptor alpha-1 chain,169,482,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Cholinesterase,559,3923,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Alcohol dehydrogenase 1B,726,444,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Alcohol dehydrogenase 1C,727,517,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Alcohol dehydrogenase 1A,729,251,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Cytochrome P450-cam,1143,2298,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Aspartate aminotransferase,1161,2249,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Ferrichrome-iron receptor,1306,2427,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Histidinol dehydrogenase,1309,3191,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Monomeric sarcosine oxidase,1940,2380,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Bacillolysin,1961,2457,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,"Glycine amidinotransferase, mitochondrial",3553,383,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Triosephosphate isomerase,3797,6346,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,"NAD-dependent malic enzyme, mitochondrial",3826,166,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Trypsin-3,3952,2886,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Aldose reductase,288,822,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Gag-Pol polyprotein,1620,2237,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002691,Iva,Haloalkane dehalogenase,2020,2281,102.15,1.15,1,2,62.17,0.82,1.09,0.01,0.29,11.36
MOL002883,Ethyl oleate (NF),Nuclear receptor coactivator 2,3276,6241,310.58,7.44,0,2,32.4,1.40,1.10,0.19,0.19,4.85
MOL000359,sitosterol,Progesterone receptor,209,614,414.79,8.08,1,1,36.91,1.32,0.87,0.75,0.22,5.37
MOL000359,sitosterol,Nuclear receptor coactivator 2,3276,6241,414.79,8.08,1,1,36.91,1.32,0.87,0.75,0.22,5.37
MOL000359,sitosterol,Mineralocorticoid receptor,252,737,414.79,8.08,1,1,36.91,1.32,0.87,0.75,0.22,5.37
MOL003616,Isobutyryl shikonin,Estrogen receptor,46,136,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Androgen receptor,48,146,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Peroxisome proliferator activated receptor gamma,78,238,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Coagulation factor Xa,79,239,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Prostaglandin G/H synthase 2,94,290,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Carbonic anhydrase II,117,357,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,DNA topoisomerase II,287,817,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Heat shock protein HSP 90,444,1939,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Cell division protein kinase 2,482,2240,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Nuclear receptor coactivator 1,3279,6228,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Prostaglandin G/H synthase 1,6,20,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Potassium voltage-gated channel subfamily H member 2,37,101,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Voltage-dependent calcium channel subunit alpha-2/delta-1,259,762,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Cyclin-A2,3025,6235,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003616,Isobutyryl shikonin,Calmodulin,3907,465,358.42,3.90,2,6,6.48,0.35,-0.18,0.32,0.36,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Potassium voltage-gated channel subfamily H member 2,37,101,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Estrogen receptor,46,136,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Androgen receptor,48,146,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Peroxisome proliferator activated receptor gamma,78,238,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Coagulation factor Xa,79,239,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Prostaglandin G/H synthase 2,94,290,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Carbonic anhydrase II,117,357,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Heat shock protein HSP 90,444,1939,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Cell division protein kinase 2,482,2240,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL003619,"[(1R)-1-(5,8-dihydroxy-1,4-dioxo-2-naphthyl)-4-methyl-pent-3-enyl] 3-methylbutanoate",Nuclear receptor coactivator 1,3279,6228,372.45,4.15,2,6,6.11,0.38,-0.15,0.35,0.34,
MOL004784,Stenol,N/A,N/A,N/A,270.56,7.36,1,1,12.66,1.33,0.92,0.11,0.15,
MOL000511,ursolic acid,Urokinase-type plasminogen activator,346,1074,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cathepsin B,361,1233,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Transcription factor p65,4565,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Signal transducer and activator of transcription 3,4526,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Vascular endothelial growth factor A,740,183,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,G1/S-specific cyclin-D1,4214,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Apoptosis regulator Bcl-2,86,273,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Bcl-2-like protein 1,4054,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Proto-oncogene c-Fos,4478,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cyclin-dependent kinase inhibitor 1,4141,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Apoptosis regulator BAX,4033,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Caspase-9,4090,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,72 kDa type IV collagenase,238,707,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Matrix metalloproteinase-9,4334,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cell division protein kinase 4,573,3959,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Tumor necrosis factor,265,777,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Transcription factor AP-1,414,1629,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Interleukin-6,351,1159,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cell division protein kinase 6,571,3955,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Caspase-3,4087,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cellular tumor antigen p53,646,5788,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Mitogen-activated protein kinase 8,704,6292,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Prostaglandin G/H synthase 2,94,290,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,NF-kappa-B inhibitor alpha,4394,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Caspase-8,4089,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Fatty acid synthase,374,1295,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Interstitial collagenase,353,1167,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Stromelysin-1,441,1926,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Probable E3 ubiquitin-protein ligase HERC5,4441,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Heparin-binding growth factor 2,400,1525,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Stromelysin-2,725,6188,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Intercellular adhesion molecule 1,4287,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Interleukin-1 beta,418,1654,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cyclic AMP-responsive element-binding protein 1,4140,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,E-selectin,427,1756,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Prostaglandin E2 receptor EP3 subtype,593,4131,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Prostaglandin G/H synthase 1,6,20,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Induced myeloid leukemia cell differentiation protein Mcl-1,4269,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Protein kinase C gamma type,4473,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Cyclic AMP-dependent transcription factor ATF-2,4139,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Granulocyte-macrophage colony-stimulating factor,4236,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Platelet endothelial cell adhesion molecule,4432,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,C-Jun-amino-terminal kinase-interacting protein 2,4124,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Baculoviral IAP repeat-containing protein 5,4044,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Tyrosine-protein phosphatase non-receptor type 6,4595,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Neuromodulin,4385,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Dual oxidase 2,4174,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,"Nitric oxide synthase, endothelial",4395,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Tyrosine-protein phosphatase non-receptor type 1,4593,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2",4624,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Lipopolysaccharide-induced tumor necrosis factor-alpha factor,4323,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,G1/S-specific cyclin-D2,4215,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Tumor necrosis factor ligand superfamily member 6,4584,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Caspase-1,4084,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL000511,ursolic acid,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,4183,N/A,456.78,6.47,2,3,16.77,0.67,0.07,0.75,0.26,
MOL005705,Eicosanol,N/A,N/A,N/A,298.62,8.27,1,1,12.1,1.37,0.86,0.16,0.17,
MOL005796,Lignocerol,N/A,N/A,N/A,354.74,10.10,1,1,11.27,1.42,0.86,0.28,0.16,
MOL005855,Tormentic acid,Progesterone receptor,209,614,488.78,4.35,4,5,11.4,-0.10,-0.83,0.71,0.00,
MOL000663,lignoceric acid,Dual oxidase 2,4174,N/A,368.72,10.02,1,2,14.9,1.24,1.01,0.33,0.17,
MOL000663,lignoceric acid,Neutrophil cytosol factor 1,4391,N/A,368.72,10.02,1,2,14.9,1.24,1.01,0.33,0.17,
MOL000675,oleic acid,Prostaglandin G/H synthase 1,6,20,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Nuclear receptor coactivator 2,3276,6241,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Prostaglandin G/H synthase 2,94,290,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Alcohol dehydrogenase 1B,726,444,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Alcohol dehydrogenase 1C,727,517,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Alcohol dehydrogenase 1A,729,251,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Lysozyme,1172,2300,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Trypsin-3,3952,2886,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Retinoic acid receptor RXR-alpha,158,459,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Cytochrome P450-cam,1143,2298,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Urokinase-type plasminogen activator,346,1074,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Superoxide dismutase [Cu-Zn],597,4152,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Catalase,735,2230,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Telomerase protein component 1,4549,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Endothelin-1,4187,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Receptor tyrosine-protein kinase erbB-2,4496,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Peroxisome proliferator-activated receptor gamma,4422,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Lipoprotein lipase,83,266,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Neuromodulin,4385,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Plasminogen activator inhibitor 1,4429,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Brain-derived neurotrophic factor,4068,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,3-hydroxy-3-methylglutaryl-coenzyme A reductase,1644,3387,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Myeloperoxidase,428,1757,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Peroxisome proliferator-activated receptor alpha,4420,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Peroxisome proliferator-activated receptor delta,4421,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,C-reactive protein,4130,N/A,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
MOL000675,oleic acid,Serum paraoxonase/arylesterase 1,357,1198,282.52,6.84,1,2,33.13,1.17,0.78,0.14,0.20,4.99
