mol_id,mol_name,mol_url,mw,alogp,hdon,hacc,ob,caco2,bbb,dl,fasa,halflife,target_name,target_id,drugbank_id
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Androgen receptor,48,146
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Sodium channel protein type 5 subunit alpha,70,220
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Prostaglandin G/H synthase 2,94,290
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,"Nitric-oxide synthase, endothelial",95,291
MOL001458,coptisine,https://tcmsp-e.com/molecule.php?qn=1458,320.34,3.25,0,4,30.67,1.21,0.32,0.86,0.26,9.33,Trypsin-1,2928,3176
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Prostaglandin G/H synthase 2,94,290
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Coagulation factor VII,123,369
MOL002641,Phellavin_qt,https://tcmsp-e.com/molecule.php?qn=2641,374.42,2.51,5,7,35.86,-0.41,-1.32,0.44,0.33,15.81,Heat shock protein HSP 90,444,1939
MOL002643,delta 7-stigmastenol,https://tcmsp-e.com/molecule.php?qn=2643,414.79,8.08,1,1,37.42,1.30,0.83,0.75,0.22,5.27,Progesterone receptor,209,614
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Thrombin,17,54
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Muscarinic acetylcholine receptor M1,38,103
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Sodium channel protein type 5 subunit alpha,70,220
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Prostaglandin G/H synthase 2,94,290
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Retinoic acid receptor RXR-alpha,158,459
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Alpha-1B adrenergic receptor,216,632
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Beta-2 adrenergic receptor,261,766
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Dipeptidyl peptidase IV,332,952
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,Heat shock protein HSP 90,444,1939
MOL002644,Phellopterin,https://tcmsp-e.com/molecule.php?qn=2644,300.33,3.64,0,5,40.19,0.98,0.48,0.28,0.24,-1.64,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Dopamine D1 receptor,7,23
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M3,16,51
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Thrombin,17,54
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M1,38,103
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Estrogen receptor,46,136
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Androgen receptor,48,146
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Sodium channel protein type 5 subunit alpha,70,220
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Peroxisome proliferator activated receptor gamma,78,238
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M5,87,274
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Prostaglandin G/H synthase 2,94,290
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Muscarinic acetylcholine receptor M4,154,450
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Delta-type opioid receptor,163,467
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Acetylcholinesterase,165,474
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,5-hydroxytryptamine 2A receptor,175,502
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Alpha-1A adrenergic receptor,191,556
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Beta-2 adrenergic receptor,261,766
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Mu-type opioid receptor,299,847
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Dipeptidyl peptidase IV,332,952
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL002651,Dehydrotanshinone II A,https://tcmsp-e.com/molecule.php?qn=2651,292.35,4.22,0,3,43.76,1.02,0.52,0.4,0.33,23.71,Nuclear receptor coactivator 1,3279,6228
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Prostaglandin G/H synthase 1,6,20
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Androgen receptor,48,146
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Sodium channel protein type 5 subunit alpha,70,220
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Coagulation factor Xa,79,239
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Prostaglandin G/H synthase 2,94,290
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,"Nitric-oxide synthase, endothelial",95,291
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,5-hydroxytryptamine receptor 3A,113,341
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Retinoic acid receptor RXR-alpha,158,459
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Serine/threonine-protein kinase Chk1,647,5790
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,72 kDa type IV collagenase,238,707
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Matrix metalloproteinase-9,4334,N/A
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Tumor necrosis factor,265,777
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Cytochrome P450 3A4,621,4512
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Cytochrome P450 1A2,724,4200
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Interleukin-4,4301,N/A
MOL002662,rutaecarpine,https://tcmsp-e.com/molecule.php?qn=2662,287.34,3.36,1,3,40.3,1.13,0.71,0.6,0.33,8.21,Cytochrome P450 2B6,670,6030
MOL002663,Skimmianin,https://tcmsp-e.com/molecule.php?qn=2663,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43,Retinoic acid receptor RXR-alpha,158,459
MOL002663,Skimmianin,https://tcmsp-e.com/molecule.php?qn=2663,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL002663,Skimmianin,https://tcmsp-e.com/molecule.php?qn=2663,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43,Heat shock protein HSP 90,444,1939
MOL002663,Skimmianin,https://tcmsp-e.com/molecule.php?qn=2663,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002663,Skimmianin,https://tcmsp-e.com/molecule.php?qn=2663,259.28,2.33,0,5,40.14,1.26,1.10,0.2,0.14,-2.43,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,Prostaglandin G/H synthase 1,6,20
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,Prostaglandin G/H synthase 2,94,290
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,Retinoic acid receptor RXR-alpha,158,459
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL002666,Chelerythrine,https://tcmsp-e.com/molecule.php?qn=2666,332.37,4.29,0,4,34.18,1.24,0.28,0.78,0.36,6.32,Nuclear receptor coactivator 2,3276,6241
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Progesterone receptor,209,614
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Mineralocorticoid receptor,252,737
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Nuclear receptor coactivator 2,3276,6241
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Alcohol dehydrogenase 1C,727,517
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Ig gamma-1 chain C region,1201,4785
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Retinoic acid receptor RXR-alpha,158,459
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Nuclear receptor coactivator 1,3279,6228
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Prostaglandin G/H synthase 1,6,20
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Prostaglandin G/H synthase 2,94,290
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Alpha-2A adrenergic receptor,105,318
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Sodium-dependent noradrenaline transporter,186,540
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Sodium-dependent dopamine transporter,239,713
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Beta-2 adrenergic receptor,261,766
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Aldose reductase,288,822
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Urokinase-type plasminogen activator,346,1074
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Leukotriene A-4 hydrolase,521,3060
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Amine oxidase [flavin-containing] B,565,3939
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Amine oxidase [flavin-containing] A,566,3941
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,mRNA of PKA Catalytic Subunit C-alpha,699,6263
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Chymotrypsinogen B,1696,6011
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Muscarinic acetylcholine receptor M3,16,51
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Muscarinic acetylcholine receptor M1,38,103
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Beta-1 adrenergic receptor,63,193
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Sodium channel protein type 5 subunit alpha,70,220
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,5-hydroxytryptamine 2A receptor,175,502
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Alpha-1A adrenergic receptor,191,556
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Muscarinic acetylcholine receptor M2,210,617
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Alpha-1B adrenergic receptor,216,632
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,Gamma-aminobutyric acid receptor subunit alpha-1,309,872
MOL000449,Stigmasterol,https://tcmsp-e.com/molecule.php?qn=449,412.77,7.64,1,1,43.83,1.44,1.00,0.76,0.22,5.57,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,"Nitric oxide synthase, inducible",3,7
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Prostaglandin G/H synthase 1,6,20
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Estrogen receptor,46,136
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Androgen receptor,48,146
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Prostaglandin G/H synthase 2,94,290
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Serine/threonine-protein kinase Chk1,647,5790
MOL002668,Worenine,https://tcmsp-e.com/molecule.php?qn=2668,334.37,3.73,0,4,45.83,1.22,0.24,0.87,0.27,8.41,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Prostaglandin G/H synthase 1,6,20
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Muscarinic acetylcholine receptor M3,16,51
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Potassium voltage-gated channel subfamily H member 2,37,101
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Muscarinic acetylcholine receptor M1,38,103
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Beta-1 adrenergic receptor,63,193
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Sodium channel protein type 5 subunit alpha,70,220
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Coagulation factor Xa,79,239
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Muscarinic acetylcholine receptor M5,87,274
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Prostaglandin G/H synthase 2,94,290
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,5-hydroxytryptamine receptor 3A,113,341
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Alpha-2C adrenergic receptor,126,378
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Muscarinic acetylcholine receptor M4,154,450
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Retinoic acid receptor RXR-alpha,158,459
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,Delta-type opioid receptor,163,467
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,5-hydroxytryptamine 2A receptor,175,502
MOL002670,Cavidine,https://tcmsp-e.com/molecule.php?qn=2670,353.45,3.72,0,5,35.64,1.08,0.63,0.81,0.00,5.78,5-hydroxytryptamine 2C receptor,203,590
